[2021-07-26 10:57:04,250] A: 00001.jpg, B: 00001.jpg | MSE | 50.2822125 | PSNR | 31.116659817624857 | SSMI | 0.917575764153 | Delta_E | 2.44881438334
[2021-07-26 10:57:28,930] A: 00152.jpg, B: 00152.jpg | MSE | 21.7730770833 | PSNR | 34.75160550757596 | SSMI | 0.926888060552 | Delta_E | 1.54700593647
[2021-07-26 10:57:29,130] A: 00153.jpg, B: 00153.jpg | MSE | 13.7346916667 | PSNR | 36.75261446581173 | SSMI | 0.937085024417 | Delta_E | 1.08696798795
[2021-07-26 10:57:29,291] A: 00154.jpg, B: 00154.jpg | MSE | 20.79990625 | PSNR | 34.9501898336666 | SSMI | 0.932987684818 | Delta_E | 1.51241575297
[2021-07-26 10:57:29,441] A: 00155.jpg, B: 00155.jpg | MSE | 34.68664375 | PSNR | 32.72918080955822 | SSMI | 0.902509839417 | Delta_E | 1.95000883443
[2021-07-26 10:57:29,598] A: 00156.jpg, B: 00156.jpg | MSE | 27.51146875 | PSNR | 33.73566584255287 | SSMI | 0.913639251647 | Delta_E | 1.75229450839
[2021-07-26 10:57:29,753] A: 00157.jpg, B: 00157.jpg | MSE | 24.26186875 | PSNR | 34.28156111882438 | SSMI | 0.925277915773 | Delta_E | 1.63571225823
[2021-07-26 10:57:29,924] A: 00158.jpg, B: 00158.jpg | MSE | 20.2135208333 | PSNR | 35.07438394442582 | SSMI | 0.932163828068 | Delta_E | 1.47134696108
[2021-07-26 10:57:30,115] A: 00159.jpg, B: 00159.jpg | MSE | 19.469975 | PSNR | 35.237149669939505 | SSMI | 0.938017251703 | Delta_E | 1.44346780156
[2021-07-26 10:57:30,295] A: 00160.jpg, B: 00160.jpg | MSE | 25.3369604167 | PSNR | 34.09325847930908 | SSMI | 0.937098200467 | Delta_E | 1.69783440068
[2021-07-26 10:57:30,447] A: 00161.jpg, B: 00161.jpg | MSE | 39.4567416667 | PSNR | 32.16959142460954 | SSMI | 0.899505429664 | Delta_E | 2.09792434052
[2021-07-26 10:57:30,595] A: 00162.jpg, B: 00162.jpg | MSE | 34.5942916667 | PSNR | 32.74075918207842 | SSMI | 0.915994316057 | Delta_E | 1.93687258428
[2021-07-26 10:57:30,745] A: 00163.jpg, B: 00163.jpg | MSE | 26.8124375 | PSNR | 33.8474406368174 | SSMI | 0.924592756231 | Delta_E | 1.73797406524
[2021-07-26 10:57:30,920] A: 00164.jpg, B: 00164.jpg | MSE | 20.5246020833 | PSNR | 35.008056147932535 | SSMI | 0.93443687377 | Delta_E | 1.46458545663
[2021-07-26 10:57:31,116] A: 00165.jpg, B: 00165.jpg | MSE | 18.16109375 | PSNR | 35.539383605547826 | SSMI | 0.946452425926 | Delta_E | 1.30723800673
[2021-07-26 10:57:31,286] A: 00166.jpg, B: 00166.jpg | MSE | 15.7205395833 | PSNR | 36.16612912418815 | SSMI | 0.946602067905 | Delta_E | 1.23432641411
[2021-07-26 10:57:31,439] A: 00167.jpg, B: 00167.jpg | MSE | 43.1826416667 | PSNR | 31.777711544082763 | SSMI | 0.901672749944 | Delta_E | 2.27792313057
[2021-07-26 10:57:31,613] A: 00168.jpg, B: 00168.jpg | MSE | 25.8148770833 | PSNR | 34.01210299358276 | SSMI | 0.920065229832 | Delta_E | 1.68540130781
[2021-07-26 10:57:31,764] A: 00169.jpg, B: 00169.jpg | MSE | 44.3120833333 | PSNR | 31.66558191994024 | SSMI | 0.918332735305 | Delta_E | 2.15432844516
[2021-07-26 10:57:31,938] A: 00170.jpg, B: 00170.jpg | MSE | 19.84485 | PSNR | 35.154325402862796 | SSMI | 0.934859820734 | Delta_E | 1.51989508225
[2021-07-26 10:57:32,129] A: 00171.jpg, B: 00171.jpg | MSE | 13.4019854167 | PSNR | 36.859112198440954 | SSMI | 0.94695658436 | Delta_E | 1.2012782086
[2021-07-26 10:57:32,306] A: 00172.jpg, B: 00172.jpg | MSE | 20.6415854167 | PSNR | 34.98337309808718 | SSMI | 0.946693433858 | Delta_E | 1.4189826646
[2021-07-26 10:57:32,455] A: 00173.jpg, B: 00173.jpg | MSE | 44.5653145833 | PSNR | 31.640833843443986 | SSMI | 0.898458883059 | Delta_E | 2.35989177407
[2021-07-26 10:57:32,610] A: 00174.jpg, B: 00174.jpg | MSE | 26.2336229167 | PSNR | 33.942220891846866 | SSMI | 0.918618619429 | Delta_E | 1.71260117175
[2021-07-26 10:57:32,760] A: 00175.jpg, B: 00175.jpg | MSE | 22.6004270833 | PSNR | 34.58963714721286 | SSMI | 0.93173228494 | Delta_E | 1.57154132502
[2021-07-26 10:57:32,940] A: 00176.jpg, B: 00176.jpg | MSE | 19.6791333333 | PSNR | 35.19074392628224 | SSMI | 0.936455427173 | Delta_E | 1.48799575071
[2021-07-26 10:57:33,134] A: 00177.jpg, B: 00177.jpg | MSE | 13.0168833333 | PSNR | 36.98573348460967 | SSMI | 0.942820966978 | Delta_E | 1.06222374933
[2021-07-26 10:57:33,304] A: 00178.jpg, B: 00178.jpg | MSE | 8.00753125 | PSNR | 39.09581718661482 | SSMI | 0.954501268071 | Delta_E | 0.81601166557
[2021-07-26 10:57:33,454] A: 00179.jpg, B: 00179.jpg | MSE | 43.2476104167 | PSNR | 31.771182447092915 | SSMI | 0.906190218648 | Delta_E | 2.28978736897
[2021-07-26 10:57:33,602] A: 00180.jpg, B: 00180.jpg | MSE | 25.1013125 | PSNR | 34.13383930358791 | SSMI | 0.92239916123 | Delta_E | 1.97308911306
[2021-07-26 10:57:33,750] A: 00181.jpg, B: 00181.jpg | MSE | 31.9396625 | PSNR | 33.08750038143782 | SSMI | 0.934646543711 | Delta_E | 2.4150974145
[2021-07-26 10:57:33,916] A: 00182.jpg, B: 00182.jpg | MSE | 24.314325 | PSNR | 34.27218143424514 | SSMI | 0.938294521681 | Delta_E | 2.32891902944
[2021-07-26 10:57:34,101] A: 00183.jpg, B: 00183.jpg | MSE | 18.199825 | PSNR | 35.53013148811392 | SSMI | 0.940015116774 | Delta_E | 1.95523945168
[2021-07-26 10:57:34,272] A: 00184.jpg, B: 00184.jpg | MSE | 40.060075 | PSNR | 32.10368602828584 | SSMI | 0.934568522855 | Delta_E | 2.57245394137
[2021-07-26 10:57:34,422] A: 00185.jpg, B: 00185.jpg | MSE | 42.9759979167 | PSNR | 31.798543909324394 | SSMI | 0.92981633112 | Delta_E | 2.72108917188
[2021-07-26 10:57:34,573] A: 00186.jpg, B: 00186.jpg | MSE | 56.8075270833 | PSNR | 30.586744766678926 | SSMI | 0.922297913718 | Delta_E | 3.1011711175
[2021-07-26 10:57:34,717] A: 00187.jpg, B: 00187.jpg | MSE | 54.0425333333 | PSNR | 30.803446617669934 | SSMI | 0.92324338476 | Delta_E | 2.98117390254
[2021-07-26 10:57:34,877] A: 00188.jpg, B: 00188.jpg | MSE | 42.12230625 | PSNR | 31.88568219526608 | SSMI | 0.932884830423 | Delta_E | 2.68672996299
[2021-07-26 10:57:35,068] A: 00189.jpg, B: 00189.jpg | MSE | 30.7999791667 | PSNR | 33.24529938127361 | SSMI | 0.935399334358 | Delta_E | 2.36736553348
[2021-07-26 10:57:35,255] A: 00190.jpg, B: 00190.jpg | MSE | 57.2599791667 | PSNR | 30.55229175194963 | SSMI | 0.923611247202 | Delta_E | 3.1164489405
[2021-07-26 10:57:35,401] A: 00191.jpg, B: 00191.jpg | MSE | 28.09693125 | PSNR | 33.64421472064957 | SSMI | 0.933757729918 | Delta_E | 1.93450273563
[2021-07-26 10:57:35,547] A: 00192.jpg, B: 00192.jpg | MSE | 39.9199833333 | PSNR | 32.11890009571286 | SSMI | 0.934814907925 | Delta_E | 2.52623601031
[2021-07-26 10:57:35,702] A: 00193.jpg, B: 00193.jpg | MSE | 28.084975 | PSNR | 33.646063192452765 | SSMI | 0.935881929012 | Delta_E | 2.37191132055
[2021-07-26 10:57:35,861] A: 00194.jpg, B: 00194.jpg | MSE | 27.97749375 | PSNR | 33.66271553474647 | SSMI | 0.93673087968 | Delta_E | 2.08617429536
[2021-07-26 10:57:36,050] A: 00195.jpg, B: 00195.jpg | MSE | 25.431575 | PSNR | 34.07707103616788 | SSMI | 0.939265683453 | Delta_E | 2.13681281303
[2021-07-26 10:57:36,232] A: 00196.jpg, B: 00196.jpg | MSE | 21.74710625 | PSNR | 34.75678884555025 | SSMI | 0.939523750492 | Delta_E | 2.7798255311
[2021-07-26 10:57:36,379] A: 00197.jpg, B: 00197.jpg | MSE | 27.40808125 | PSNR | 33.75201727798491 | SSMI | 0.94100477186 | Delta_E | 2.19485244555
[2021-07-26 10:57:36,527] A: 00198.jpg, B: 00198.jpg | MSE | 28.0383708333 | PSNR | 33.65327585476597 | SSMI | 0.939771543792 | Delta_E | 2.19160476127
[2021-07-26 10:57:36,673] A: 00199.jpg, B: 00199.jpg | MSE | 20.5768270833 | PSNR | 34.997019528533365 | SSMI | 0.943397433949 | Delta_E | 1.79857790832
[2021-07-26 10:57:36,820] A: 00200.jpg, B: 00200.jpg | MSE | 33.4902270833 | PSNR | 32.88162268547386 | SSMI | 0.935727764623 | Delta_E | 2.48156038292
[2021-07-26 10:57:37,007] A: 00201.jpg, B: 00201.jpg | MSE | 26.6185895833 | PSNR | 33.87895320713597 | SSMI | 0.94149548542 | Delta_E | 2.09282193046
[2021-07-26 10:57:37,193] A: 00202.jpg, B: 00202.jpg | MSE | 29.99599375 | PSNR | 33.36017106429998 | SSMI | 0.939830563708 | Delta_E | 1.85665881696
[2021-07-26 10:57:37,345] A: 00203.jpg, B: 00203.jpg | MSE | 52.54803125 | PSNR | 30.925239113557517 | SSMI | 0.91669868346 | Delta_E | 3.21634745103
[2021-07-26 10:57:37,490] A: 00204.jpg, B: 00204.jpg | MSE | 41.57461875 | PSNR | 31.94252085550747 | SSMI | 0.936095271692 | Delta_E | 2.64945841814
[2021-07-26 10:57:37,637] A: 00205.jpg, B: 00205.jpg | MSE | 51.7563104167 | PSNR | 30.991170519166023 | SSMI | 0.93798894298 | Delta_E | 2.98635148246
[2021-07-26 10:57:37,786] A: 00206.jpg, B: 00206.jpg | MSE | 39.8937916667 | PSNR | 32.1217504549932 | SSMI | 0.920941809534 | Delta_E | 2.83198375287
[2021-07-26 10:57:37,960] A: 00207.jpg, B: 00207.jpg | MSE | 33.1604375 | PSNR | 32.924601091168626 | SSMI | 0.935195910103 | Delta_E | 2.48962313937
[2021-07-26 10:57:38,147] A: 00208.jpg, B: 00208.jpg | MSE | 46.8302729167 | PSNR | 31.425536721044725 | SSMI | 0.938777886969 | Delta_E | 3.14961890312
[2021-07-26 10:57:38,310] A: 00209.jpg, B: 00209.jpg | MSE | 37.0006604167 | PSNR | 32.4487088510485 | SSMI | 0.927594264695 | Delta_E | 2.76990046276
[2021-07-26 10:57:38,459] A: 00210.jpg, B: 00210.jpg | MSE | 25.299675 | PSNR | 34.099654186096096 | SSMI | 0.934997953611 | Delta_E | 2.39394473561
[2021-07-26 10:57:38,605] A: 00211.jpg, B: 00211.jpg | MSE | 30.0090875 | PSNR | 33.358275710325216 | SSMI | 0.933062426696 | Delta_E | 2.44802883015
[2021-07-26 10:57:38,752] A: 00212.jpg, B: 00212.jpg | MSE | 26.79580625 | PSNR | 33.850135319511196 | SSMI | 0.938814293124 | Delta_E | 2.34177816256
[2021-07-26 10:57:38,915] A: 00213.jpg, B: 00213.jpg | MSE | 28.81455625 | PSNR | 33.534684251219836 | SSMI | 0.938927280807 | Delta_E | 2.59908516403
[2021-07-26 10:57:39,113] A: 00214.jpg, B: 00214.jpg | MSE | 23.7461625 | PSNR | 34.37486925422097 | SSMI | 0.93847834867 | Delta_E | 2.332389306
[2021-07-26 10:57:39,277] A: 00215.jpg, B: 00215.jpg | MSE | 28.1130479167 | PSNR | 33.64172428044818 | SSMI | 0.935035905295 | Delta_E | 2.36484110134
[2021-07-26 10:57:39,424] A: 00216.jpg, B: 00216.jpg | MSE | 33.69883125 | PSNR | 32.854655220285494 | SSMI | 0.95187144174 | Delta_E | 2.3794038183
[2021-07-26 10:57:39,569] A: 00217.jpg, B: 00217.jpg | MSE | 9.98328958333 | PSNR | 38.13806692076788 | SSMI | 0.965041609188 | Delta_E | 0.93642508318
[2021-07-26 10:57:39,717] A: 00218.jpg, B: 00218.jpg | MSE | 40.22815625 | PSNR | 32.085502325671044 | SSMI | 0.902480229439 | Delta_E | 2.20502638315
[2021-07-26 10:57:39,876] A: 00219.jpg, B: 00219.jpg | MSE | 31.3879583333 | PSNR | 33.163172934445264 | SSMI | 0.913638298059 | Delta_E | 1.98463502596
[2021-07-26 10:57:40,067] A: 00220.jpg, B: 00220.jpg | MSE | 27.1429104167 | PSNR | 33.79423947532014 | SSMI | 0.91945327645 | Delta_E | 1.78001060049
[2021-07-26 10:57:40,238] A: 00221.jpg, B: 00221.jpg | MSE | 24.6710125 | PSNR | 34.20893387537896 | SSMI | 0.925012793567 | Delta_E | 1.70047626733
[2021-07-26 10:57:40,385] A: 00222.jpg, B: 00222.jpg | MSE | 25.94181875 | PSNR | 33.990799401838515 | SSMI | 0.922977134121 | Delta_E | 1.8068776775
[2021-07-26 10:57:40,530] A: 00223.jpg, B: 00223.jpg | MSE | 27.3892333333 | PSNR | 33.75500485012736 | SSMI | 0.917983483361 | Delta_E | 1.86853006888
[2021-07-26 10:57:40,675] A: 00224.jpg, B: 00224.jpg | MSE | 39.7310541667 | PSNR | 32.13950272714316 | SSMI | 0.903035962035 | Delta_E | 2.18507217533
[2021-07-26 10:57:40,819] A: 00225.jpg, B: 00225.jpg | MSE | 32.1110979167 | PSNR | 33.064252060021765 | SSMI | 0.912367142339 | Delta_E | 1.97318826401
[2021-07-26 10:57:41,019] A: 00226.jpg, B: 00226.jpg | MSE | 27.9303604167 | PSNR | 33.67003820943504 | SSMI | 0.922039052702 | Delta_E | 1.80962578535
[2021-07-26 10:57:41,211] A: 00227.jpg, B: 00227.jpg | MSE | 27.8872583333 | PSNR | 33.676745410885054 | SSMI | 0.921616382956 | Delta_E | 1.8080697216
[2021-07-26 10:57:41,362] A: 00228.jpg, B: 00228.jpg | MSE | 24.1432229167 | PSNR | 34.30285116585616 | SSMI | 0.926747149452 | Delta_E | 1.71279143457
[2021-07-26 10:57:41,511] A: 00229.jpg, B: 00229.jpg | MSE | 25.43010625 | PSNR | 34.07732186154557 | SSMI | 0.922804428157 | Delta_E | 1.70553532226
[2021-07-26 10:57:41,655] A: 00230.jpg, B: 00230.jpg | MSE | 46.42715 | PSNR | 31.46308336199429 | SSMI | 0.899685655888 | Delta_E | 2.33939695623
[2021-07-26 10:57:41,799] A: 00231.jpg, B: 00231.jpg | MSE | 30.7630666667 | PSNR | 33.25050734224023 | SSMI | 0.91766276784 | Delta_E | 1.89383606504
[2021-07-26 10:57:41,978] A: 00232.jpg, B: 00232.jpg | MSE | 34.2216458333 | PSNR | 32.78779468487302 | SSMI | 0.919257519451 | Delta_E | 2.00169686366
[2021-07-26 10:57:42,156] A: 00233.jpg, B: 00233.jpg | MSE | 24.4664229167 | PSNR | 34.245098823666225 | SSMI | 0.930347602233 | Delta_E | 1.68181957807
[2021-07-26 10:57:42,305] A: 00234.jpg, B: 00234.jpg | MSE | 24.8663604167 | PSNR | 34.17468136781289 | SSMI | 0.930523761194 | Delta_E | 1.64948462294
[2021-07-26 10:57:42,449] A: 00235.jpg, B: 00235.jpg | MSE | 21.4117291667 | PSNR | 34.82428619439071 | SSMI | 0.930839559003 | Delta_E | 1.57033041296
[2021-07-26 10:57:42,585] A: 00236.jpg, B: 00236.jpg | MSE | 36.61205 | PSNR | 32.49456314074271 | SSMI | 0.901252854606 | Delta_E | 2.0448879766
[2021-07-26 10:57:42,736] A: 00237.jpg, B: 00237.jpg | MSE | 28.90201875 | PSNR | 33.521521824239706 | SSMI | 0.922004895729 | Delta_E | 1.79927211953
[2021-07-26 10:57:42,900] A: 00238.jpg, B: 00238.jpg | MSE | 28.2461395833 | PSNR | 33.62121259941445 | SSMI | 0.928959470108 | Delta_E | 1.76051831252
[2021-07-26 10:57:43,087] A: 00239.jpg, B: 00239.jpg | MSE | 21.5350979167 | PSNR | 34.79933510096836 | SSMI | 0.937721272603 | Delta_E | 1.47403268456
[2021-07-26 10:57:43,256] A: 00240.jpg, B: 00240.jpg | MSE | 25.1217916667 | PSNR | 34.13029751153112 | SSMI | 0.93347638795 | Delta_E | 1.64603166831
[2021-07-26 10:57:43,398] A: 00241.jpg, B: 00241.jpg | MSE | 17.0552208333 | PSNR | 35.81223013783704 | SSMI | 0.939635004746 | Delta_E | 1.33243586911
[2021-07-26 10:57:43,542] A: 00242.jpg, B: 00242.jpg | MSE | 55.0813520833 | PSNR | 30.72075768514621 | SSMI | 0.911809431813 | Delta_E | 3.33281054171
[2021-07-26 10:57:43,689] A: 00243.jpg, B: 00243.jpg | MSE | 41.7963291667 | PSNR | 31.919422200657518 | SSMI | 0.920361636345 | Delta_E | 2.73781070988
[2021-07-26 10:57:43,844] A: 00244.jpg, B: 00244.jpg | MSE | 40.4799229167 | PSNR | 32.05840684034641 | SSMI | 0.919980867855 | Delta_E | 2.731355765
[2021-07-26 10:57:44,031] A: 00245.jpg, B: 00245.jpg | MSE | 31.6724625 | PSNR | 33.12398530252983 | SSMI | 0.931284114452 | Delta_E | 2.27738982296
[2021-07-26 10:57:44,213] A: 00246.jpg, B: 00246.jpg | MSE | 32.8659916667 | PSNR | 32.96333620071887 | SSMI | 0.928763506749 | Delta_E | 2.36261655838
[2021-07-26 10:57:44,360] A: 00247.jpg, B: 00247.jpg | MSE | 30.3568875 | PSNR | 33.30823119694196 | SSMI | 0.932423466022 | Delta_E | 2.38622107571
[2021-07-26 10:57:44,508] A: 00248.jpg, B: 00248.jpg | MSE | 84.8912729167 | PSNR | 28.842173151345143 | SSMI | 0.915584634101 | Delta_E | 2.91255417424
[2021-07-26 10:57:44,654] A: 00249.jpg, B: 00249.jpg | MSE | 104.66235625 | PSNR | 27.932898531390762 | SSMI | 0.911229921206 | Delta_E | 3.07544464163
[2021-07-26 10:57:44,798] A: 00250.jpg, B: 00250.jpg | MSE | 93.41875 | PSNR | 28.426463090030047 | SSMI | 0.905353220036 | Delta_E | 3.88806383766
[2021-07-26 10:57:44,985] A: 00251.jpg, B: 00251.jpg | MSE | 429.888829167 | PSNR | 21.797242009202627 | SSMI | 0.796519317746 | Delta_E | 8.26146098285
[2021-07-26 10:57:45,175] A: 00252.jpg, B: 00252.jpg | MSE | 422.33066875 | PSNR | 21.874277407613263 | SSMI | 0.798626356953 | Delta_E | 8.12452789243
[2021-07-26 10:57:45,331] A: 00253.jpg, B: 00253.jpg | MSE | 382.804697917 | PSNR | 22.301031019126206 | SSMI | 0.811144976784 | Delta_E | 7.26826316441
[2021-07-26 10:57:45,475] A: 00254.jpg, B: 00254.jpg | MSE | 87.6909729167 | PSNR | 28.701254723394975 | SSMI | 0.91948284957 | Delta_E | 3.72986258703
[2021-07-26 10:57:45,620] A: 00255.jpg, B: 00255.jpg | MSE | 31.4739625 | PSNR | 33.15128937829116 | SSMI | 0.94029497835 | Delta_E | 3.00852511277
[2021-07-26 10:57:45,768] A: 00256.jpg, B: 00256.jpg | MSE | 38.7229145833 | PSNR | 32.25112322670059 | SSMI | 0.919523261428 | Delta_E | 2.60036239958
[2021-07-26 10:57:45,941] A: 00257.jpg, B: 00257.jpg | MSE | 27.5378520833 | PSNR | 33.73150298031053 | SSMI | 0.91741659618 | Delta_E | 1.7921379118
[2021-07-26 10:57:46,133] A: 00258.jpg, B: 00258.jpg | MSE | 23.91359375 | PSNR | 34.34435513797994 | SSMI | 0.919614464083 | Delta_E | 1.66792909803
[2021-07-26 10:57:46,298] A: 00259.jpg, B: 00259.jpg | MSE | 26.1169645833 | PSNR | 33.961576607500426 | SSMI | 0.916743627936 | Delta_E | 1.69215683599
[2021-07-26 10:57:46,445] A: 00260.jpg, B: 00260.jpg | MSE | 28.57700625 | PSNR | 33.5706363106678 | SSMI | 0.916091061894 | Delta_E | 1.79226643123
[2021-07-26 10:57:46,590] A: 00261.jpg, B: 00261.jpg | MSE | 39.8589145833 | PSNR | 32.1255489281772 | SSMI | 0.942662525953 | Delta_E | 3.62426202341
[2021-07-26 10:57:46,737] A: 00262.jpg, B: 00262.jpg | MSE | 35.3630208333 | PSNR | 32.64531003983579 | SSMI | 0.913750874957 | Delta_E | 2.19062849489
[2021-07-26 10:57:46,901] A: 00263.jpg, B: 00263.jpg | MSE | 34.3466666667 | PSNR | 32.77195765571836 | SSMI | 0.924141048326 | Delta_E | 2.42815412619
[2021-07-26 10:57:47,093] A: 00264.jpg, B: 00264.jpg | MSE | 26.5337958333 | PSNR | 33.89280977770231 | SSMI | 0.931732065308 | Delta_E | 2.01760035073
[2021-07-26 10:57:47,266] A: 00265.jpg, B: 00265.jpg | MSE | 29.5255083333 | PSNR | 33.42882977377915 | SSMI | 0.926600588232 | Delta_E | 2.06501232021
[2021-07-26 10:57:47,411] A: 00266.jpg, B: 00266.jpg | MSE | 30.2275416667 | PSNR | 33.32677532380615 | SSMI | 0.926576629989 | Delta_E | 2.08535850171
[2021-07-26 10:57:47,559] A: 00267.jpg, B: 00267.jpg | MSE | 43.1924416667 | PSNR | 31.77672605480121 | SSMI | 0.941436179301 | Delta_E | 3.40474745808
[2021-07-26 10:57:47,704] A: 00268.jpg, B: 00268.jpg | MSE | 31.3677125 | PSNR | 33.16597512072946 | SSMI | 0.917945537862 | Delta_E | 1.87143909477
[2021-07-26 10:57:47,862] A: 00269.jpg, B: 00269.jpg | MSE | 32.8811395833 | PSNR | 32.96133500108871 | SSMI | 0.92207729506 | Delta_E | 1.92904532158
[2021-07-26 10:57:48,051] A: 00270.jpg, B: 00270.jpg | MSE | 29.6465 | PSNR | 33.41106931984116 | SSMI | 0.923556112456 | Delta_E | 1.9906100547
[2021-07-26 10:57:48,227] A: 00271.jpg, B: 00271.jpg | MSE | 24.2807041667 | PSNR | 34.27819083272634 | SSMI | 0.929460699123 | Delta_E | 1.77997101171
[2021-07-26 10:57:48,369] A: 00272.jpg, B: 00272.jpg | MSE | 29.2685395833 | PSNR | 33.46679307949766 | SSMI | 0.923072220403 | Delta_E | 1.86559469788
[2021-07-26 10:57:48,509] A: 00273.jpg, B: 00273.jpg | MSE | 33.82476875 | PSNR | 32.838455247317974 | SSMI | 0.912369867378 | Delta_E | 1.979946403
[2021-07-26 10:57:48,651] A: 00274.jpg, B: 00274.jpg | MSE | 34.1549416667 | PSNR | 32.79626812929378 | SSMI | 0.923057857193 | Delta_E | 1.94295963571
[2021-07-26 10:57:48,791] A: 00275.jpg, B: 00275.jpg | MSE | 23.3670791667 | PSNR | 34.44475930935071 | SSMI | 0.932213436305 | Delta_E | 1.65582641529
[2021-07-26 10:57:48,970] A: 00276.jpg, B: 00276.jpg | MSE | 20.3761604167 | PSNR | 35.03958009801687 | SSMI | 0.935054936205 | Delta_E | 1.50866477899
[2021-07-26 10:57:49,162] A: 00277.jpg, B: 00277.jpg | MSE | 20.5652458333 | PSNR | 34.999464555117996 | SSMI | 0.934314489067 | Delta_E | 1.45846541665
[2021-07-26 10:57:49,313] A: 00278.jpg, B: 00278.jpg | MSE | 27.43885625 | PSNR | 33.747143564084936 | SSMI | 0.917247490549 | Delta_E | 1.77533027817
[2021-07-26 10:57:49,453] A: 00279.jpg, B: 00279.jpg | MSE | 21.7487833333 | PSNR | 34.756453941243336 | SSMI | 0.930746970898 | Delta_E | 1.57613345841
[2021-07-26 10:57:49,598] A: 00280.jpg, B: 00280.jpg | MSE | 17.9253145833 | PSNR | 35.59613574736892 | SSMI | 0.937771586811 | Delta_E | 1.41151809605
[2021-07-26 10:57:49,746] A: 00281.jpg, B: 00281.jpg | MSE | 16.33143125 | PSNR | 36.0005611386919 | SSMI | 0.941534046167 | Delta_E | 1.30529302871
[2021-07-26 10:57:49,910] A: 00282.jpg, B: 00282.jpg | MSE | 18.9429083333 | PSNR | 35.35633703193661 | SSMI | 0.942191541986 | Delta_E | 1.36131137706
[2021-07-26 10:57:50,106] A: 00283.jpg, B: 00283.jpg | MSE | 12.4273395833 | PSNR | 37.18702195053477 | SSMI | 0.948956291289 | Delta_E | 1.27322954152
[2021-07-26 10:57:50,273] A: 00284.jpg, B: 00284.jpg | MSE | 13.0073083333 | PSNR | 36.988929257147106 | SSMI | 0.952371827521 | Delta_E | 1.09527638277
[2021-07-26 10:57:50,416] A: 00285.jpg, B: 00285.jpg | MSE | 9.85873125 | PSNR | 38.1925933300358 | SSMI | 0.95342021963 | Delta_E | 1.09577299732
[2021-07-26 10:57:50,559] A: 00286.jpg, B: 00286.jpg | MSE | 11.6320020833 | PSNR | 37.4742588956924 | SSMI | 0.953562555493 | Delta_E | 1.20989219105
[2021-07-26 10:57:50,702] A: 00287.jpg, B: 00287.jpg | MSE | 13.4692229167 | PSNR | 36.837378202851404 | SSMI | 0.947299030221 | Delta_E | 1.18698649419
[2021-07-26 10:57:50,858] A: 00288.jpg, B: 00288.jpg | MSE | 13.2299833333 | PSNR | 36.915210637889444 | SSMI | 0.944958664734 | Delta_E | 1.23371669742
[2021-07-26 10:57:51,048] A: 00289.jpg, B: 00289.jpg | MSE | 9.91132291667 | PSNR | 38.1694873493324 | SSMI | 0.954407186361 | Delta_E | 1.11205669248
[2021-07-26 10:57:51,225] A: 00290.jpg, B: 00290.jpg | MSE | 13.6789833333 | PSNR | 36.77026540467069 | SSMI | 0.953535122068 | Delta_E | 1.13846541344
[2021-07-26 10:57:51,368] A: 00291.jpg, B: 00291.jpg | MSE | 9.09672916667 | PSNR | 38.54195096043157 | SSMI | 0.95462626286 | Delta_E | 1.02610508942
[2021-07-26 10:57:51,519] A: 00292.jpg, B: 00292.jpg | MSE | 11.1627208333 | PSNR | 37.653102971908446 | SSMI | 0.955548322375 | Delta_E | 1.01193045108
[2021-07-26 10:57:51,663] A: 00293.jpg, B: 00293.jpg | MSE | 13.1379208333 | PSNR | 36.94553720306035 | SSMI | 0.950615603619 | Delta_E | 1.14246359436
[2021-07-26 10:57:51,811] A: 00294.jpg, B: 00294.jpg | MSE | 12.31318125 | PSNR | 37.22710088535355 | SSMI | 0.948702642631 | Delta_E | 1.16323266815
[2021-07-26 10:57:52,011] A: 00295.jpg, B: 00295.jpg | MSE | 10.1802854167 | PSNR | 38.053204067231874 | SSMI | 0.953785600096 | Delta_E | 1.06863082885
[2021-07-26 10:57:52,200] A: 00296.jpg, B: 00296.jpg | MSE | 24.4044958333 | PSNR | 34.256105207689565 | SSMI | 0.952499329775 | Delta_E | 1.48827326829
[2021-07-26 10:57:52,348] A: 00297.jpg, B: 00297.jpg | MSE | 9.67574375 | PSNR | 38.273960027732144 | SSMI | 0.956362230758 | Delta_E | 1.0869634717
[2021-07-26 10:57:52,496] A: 00298.jpg, B: 00298.jpg | MSE | 10.6086645833 | PSNR | 37.87419642432237 | SSMI | 0.95920334003 | Delta_E | 1.19113525621
